cohort_date,activity_week,retained_users
20-02-2003,202624,2
20-02-2003,202720,1
20-02-2003,202725,3
20-02-2003,202733,1
20-02-2003,202834,1
20-02-2003,202924,1
20-02-2003,202933,1
20-02-2003,203024,3
20-03-2003,200120,1
20-03-2003,200124,1
20-03-2003,200133,1
20-03-2003,200324,1
20-03-2003,200425,1
20-03-2003,200433,1
20-03-2003,200520,1
20-03-2003,200625,1
20-03-2003,200634,1
20-03-2003,200728,1
20-03-2003,200920,1
20-03-2003,200924,4
20-03-2003,201020,1
20-03-2003,201025,1
20-03-2003,201120,1
20-03-2003,201133,1
20-03-2003,201221,2
20-03-2003,201229,1
20-03-2003,201320,1
20-03-2003,201324,1
20-03-2003,201424,1
20-03-2003,201429,1
20-03-2003,201520,2
20-03-2003,201529,1
20-03-2003,201625,3
20-03-2003,201720,1
20-03-2003,201824,1
20-03-2003,201828,1
20-03-2003,201833,2
20-03-2003,201920,1
20-03-2003,201924,1
20-03-2003,202024,1
20-03-2003,202033,1
20-03-2003,202129,1
20-03-2003,202133,1
20-03-2003,202229,1
20-03-2003,202533,2
20-03-2003,202620,4
20-03-2003,202624,1
20-03-2003,202633,1
20-03-2003,202733,1
20-03-2003,202829,2
20-03-2003,202920,2
20-03-2003,203020,1
20-03-2003,203024,3
20-03-2003,203033,1
20-04-2003,200120,6
20-04-2003,200128,1
20-04-2003,200220,4
20-04-2003,200228,1
20-04-2003,200320,3
20-04-2003,200329,1
20-04-2003,200420,1
20-04-2003,200425,2
20-04-2003,200429,2
20-04-2003,200520,1
20-04-2003,200533,3
20-04-2003,200620,1
20-04-2003,200625,1
20-04-2003,200634,2
20-04-2003,200720,2
20-04-2003,200733,2
20-04-2003,200820,3
20-04-2003,200833,1
20-04-2003,200920,1
20-04-2003,200929,2
20-04-2003,201020,1
20-04-2003,201029,4
20-04-2003,201120,1
20-04-2003,201129,1
20-04-2003,201221,1
20-04-2003,201225,3
20-04-2003,201229,1
20-04-2003,201234,1
20-04-2003,201333,1
20-04-2003,201420,1
20-04-2003,201424,1
20-04-2003,201429,2
20-04-2003,201433,2
20-04-2003,201520,3
20-04-2003,201529,2
20-04-2003,201533,2
20-04-2003,201625,1
20-04-2003,201629,4
20-04-2003,201633,1
20-04-2003,201720,1
20-04-2003,201725,3
20-04-2003,201729,4
20-04-2003,201833,1
20-04-2003,201924,5
20-04-2003,201928,1
20-04-2003,201933,1
20-04-2003,202024,1
20-04-2003,202033,2
20-04-2003,202120,2
20-04-2003,202129,2
20-04-2003,202133,1
20-04-2003,202220,2
20-04-2003,202229,1
20-04-2003,202233,3
20-04-2003,202320,1
20-04-2003,202325,2
20-04-2003,202329,4
20-04-2003,202420,1
20-04-2003,202424,2
20-04-2003,202428,3
20-04-2003,202524,4
20-04-2003,202529,3
20-04-2003,202624,3
20-04-2003,202629,2
20-04-2003,202633,1
20-04-2003,202725,1
20-04-2003,202733,1
20-04-2003,202820,1
20-04-2003,202825,1
20-04-2003,202829,2
20-04-2003,202834,3
20-04-2003,202920,3
20-04-2003,202924,2
20-04-2003,202928,2
20-04-2003,202933,2
20-04-2003,203020,1
20-04-2003,203024,2
20-04-2003,203028,2
20-04-2003,203120,1
20-04-2003,203129,3
20-05-2003,200120,1
20-05-2003,200128,2
20-05-2003,200133,2
20-05-2003,200224,1
20-05-2003,200228,1
20-05-2003,200320,8
20-05-2003,200324,2
20-05-2003,200329,3
20-05-2003,200425,1
20-05-2003,200433,1
20-05-2003,200525,2
20-05-2003,200529,1
20-05-2003,200533,1
20-05-2003,200620,2
20-05-2003,200629,1
20-05-2003,200720,7
20-05-2003,200724,1
20-05-2003,200728,1
20-05-2003,200733,1
20-05-2003,200820,1
20-05-2003,200824,1
20-05-2003,200829,1
20-05-2003,200833,2
20-05-2003,200920,4
20-05-2003,200924,1
20-05-2003,200929,1
20-05-2003,201020,1
20-05-2003,201025,1
20-05-2003,201029,2
20-05-2003,201120,2
20-05-2003,201125,1
20-05-2003,201129,3
20-05-2003,201221,4
20-05-2003,201225,4
20-05-2003,201320,1
20-05-2003,201324,3
20-05-2003,201328,1
20-05-2003,201420,2
20-05-2003,201424,2
20-05-2003,201429,3
20-05-2003,201520,2
20-05-2003,201533,1
20-05-2003,201620,1
20-05-2003,201629,2
20-05-2003,201720,1
20-05-2003,201725,1
20-05-2003,201729,3
20-05-2003,201828,3
20-05-2003,201920,1
20-05-2003,201924,1
20-05-2003,202020,3
20-05-2003,202024,3
20-05-2003,202033,1
20-05-2003,202120,1
20-05-2003,202125,1
20-05-2003,202220,2
20-05-2003,202225,1
20-05-2003,202229,1
20-05-2003,202233,1
20-05-2003,202320,1
20-05-2003,202325,3
20-05-2003,202329,2
20-05-2003,202420,2
20-05-2003,202424,1
20-05-2003,202428,2
20-05-2003,202520,2
20-05-2003,202529,4
20-05-2003,202620,3
20-05-2003,202624,2
20-05-2003,202629,1
20-05-2003,202720,1
20-05-2003,202725,2
20-05-2003,202729,1
20-05-2003,202733,2
20-05-2003,202820,2
20-05-2003,202825,1
20-05-2003,202829,3
20-05-2003,202928,2
20-05-2003,203020,3
20-05-2003,203024,3
20-05-2003,203028,2
20-05-2003,203033,1
20-06-2003,200128,4
20-06-2003,200133,1
20-06-2003,200224,1
20-06-2003,200228,1
20-06-2003,200324,29
20-06-2003,200329,1
20-06-2003,200425,1
20-06-2003,200429,1
20-06-2003,200433,1
20-06-2003,200520,1
20-06-2003,200525,2
20-06-2003,200533,2
20-06-2003,200625,1
20-06-2003,200720,1
20-06-2003,200724,23
20-06-2003,200728,1
20-06-2003,200733,1
20-06-2003,200824,3
20-06-2003,200829,3
20-06-2003,200924,2
20-06-2003,200929,1
20-06-2003,200933,1
20-06-2003,201025,4
20-06-2003,201125,5
20-06-2003,201129,2
20-06-2003,201221,1
20-06-2003,201225,6
20-06-2003,201234,1
20-06-2003,201320,1
20-06-2003,201324,4
20-06-2003,201333,1
20-06-2003,201420,1
20-06-2003,201424,2
20-06-2003,201429,3
20-06-2003,201524,1
20-06-2003,201529,4
20-06-2003,201533,1
20-06-2003,201625,3
20-06-2003,201725,8
20-06-2003,201729,2
20-06-2003,201824,4
20-06-2003,201828,2
20-06-2003,201833,1
20-06-2003,201920,2
20-06-2003,201924,7
20-06-2003,202024,3
20-06-2003,202033,1
20-06-2003,202125,3
20-06-2003,202129,1
20-06-2003,202133,1
20-06-2003,202225,1
20-06-2003,202229,2
20-06-2003,202320,1
20-06-2003,202325,1
20-06-2003,202329,2
20-06-2003,202420,1
20-06-2003,202424,3
20-06-2003,202524,3
20-06-2003,202624,4
20-06-2003,202633,2
20-06-2003,202725,1
20-06-2003,202729,1
20-06-2003,202733,1
20-06-2003,202825,1
20-06-2003,202829,1
20-06-2003,202920,1
20-06-2003,202928,3
20-06-2003,202933,1
20-06-2003,203024,1
20-06-2003,203028,2
20-06-2003,203120,1
20-07-2003,200133,1
20-07-2003,200228,1
20-07-2003,200233,3
20-07-2003,200329,35
20-07-2003,200429,1
20-07-2003,200529,1
20-07-2003,200533,1
20-07-2003,200629,1
20-07-2003,200634,2
20-07-2003,200728,28
20-07-2003,200733,5
20-07-2003,200829,6
20-07-2003,200833,1
20-07-2003,200929,6
20-07-2003,200933,1
20-07-2003,201029,6
20-07-2003,201033,1
20-07-2003,201125,1
20-07-2003,201129,5
20-07-2003,201133,1
20-07-2003,201229,1
20-07-2003,201234,3
20-07-2003,201333,2
20-07-2003,201420,2
20-07-2003,201429,5
20-07-2003,201433,3
20-07-2003,201524,1
20-07-2003,201529,5
20-07-2003,201533,2
20-07-2003,201629,5
20-07-2003,201633,1
20-07-2003,201729,6
20-07-2003,201824,1
20-07-2003,201828,3
20-07-2003,201833,1
20-07-2003,201924,2
20-07-2003,201928,1
20-07-2003,201933,1
20-07-2003,202033,2
20-07-2003,202129,1
20-07-2003,202133,2
20-07-2003,202220,1
20-07-2003,202229,3
20-07-2003,202233,1
20-07-2003,202329,5
20-07-2003,202428,3
20-07-2003,202524,1
20-07-2003,202529,2
20-07-2003,202533,1
20-07-2003,202624,2
20-07-2003,202725,1
20-07-2003,202733,2
20-07-2003,202829,1
20-07-2003,202834,2
20-07-2003,202928,1
20-07-2003,203028,3
20-07-2003,203033,1
20-07-2003,203129,4
20-08-2003,200333,12
20-08-2003,200533,1
20-08-2003,200634,1
20-08-2003,200733,10
20-08-2003,200924,1
20-08-2003,201120,1
20-08-2003,201133,1
20-08-2003,201234,5
20-08-2003,201333,1
20-08-2003,201433,2
20-08-2003,201533,2
20-08-2003,201633,1
20-08-2003,201933,1
20-08-2003,202133,2
20-08-2003,202233,2
20-08-2003,202334,1
20-08-2003,202533,1
20-08-2003,202720,1
20-08-2003,202733,2
20-08-2003,202834,2
20-08-2003,202933,1
20-08-2003,203033,1
20-08-2003,203120,1
20-08-2003,203133,1
20-09-2003,200128,1
20-09-2003,200228,1
20-09-2003,200233,1
20-09-2003,200324,1
20-09-2003,200329,1
20-09-2003,200429,2
20-09-2003,200533,1
20-09-2003,200625,2
20-09-2003,200634,1
20-09-2003,200724,1
20-09-2003,200728,1
20-09-2003,200824,1
20-09-2003,200829,1
20-09-2003,200924,1
20-09-2003,201025,2
20-09-2003,201029,1
20-09-2003,201125,2
20-09-2003,201225,2
20-09-2003,201234,2
20-09-2003,201320,1
20-09-2003,201333,2
20-09-2003,201433,1
20-09-2003,201533,1
20-09-2003,201629,1
20-09-2003,201633,1
20-09-2003,201725,2
20-09-2003,201729,1
20-09-2003,201824,1
20-09-2003,201833,1
20-09-2003,201928,1
20-09-2003,202033,1
20-09-2003,202120,1
20-09-2003,202125,1
20-09-2003,202225,1
20-09-2003,202233,1
20-09-2003,202329,2
20-09-2003,202424,1
20-09-2003,202533,1
20-09-2003,202624,1
20-09-2003,202629,1
20-09-2003,202720,1
20-09-2003,202725,1
20-09-2003,202829,1
20-09-2003,202920,1
20-09-2003,202928,1
20-09-2003,203024,1
20-09-2003,203028,1
20-09-2003,203129,1
20-10-2003,200128,2
20-10-2003,200133,1
20-10-2003,200224,1
20-10-2003,200320,1
20-10-2003,200329,1
20-10-2003,200425,1
20-10-2003,200525,2
20-10-2003,200625,1
20-10-2003,200629,1
20-10-2003,200820,1
20-10-2003,201020,1
20-10-2003,201025,2
20-10-2003,201029,1
20-10-2003,201129,1
20-10-2003,201225,1
20-10-2003,201324,1
20-10-2003,201429,1
20-10-2003,201520,1
20-10-2003,201529,1
20-10-2003,201629,1
20-10-2003,201729,1
20-10-2003,201924,2
20-10-2003,202129,1
20-10-2003,202133,1
20-10-2003,202220,2
20-10-2003,202624,2
20-10-2003,202725,1
20-10-2003,202829,1
20-10-2003,202920,2
20-10-2003,202924,1
20-10-2003,203024,1
20-11-2003,200220,1
20-11-2003,200224,1
20-11-2003,200525,1
20-11-2003,200620,1
20-11-2003,200924,1
20-11-2003,200933,1
20-11-2003,201020,1
20-11-2003,201120,1
20-11-2003,201125,1
20-11-2003,201221,1
20-11-2003,201320,1
20-11-2003,201324,1
20-11-2003,201424,1
20-11-2003,201429,1
20-11-2003,201625,1
20-11-2003,201729,1
20-11-2003,201828,1
20-11-2003,202024,1
20-11-2003,202129,1
20-11-2003,202329,1
20-11-2003,202529,1
20-11-2003,202620,1
20-11-2003,202720,1
20-11-2003,202820,1
20-11-2003,202920,1
20-11-2003,202928,1
20-11-2003,203028,1
20-11-2003,203129,1
20-12-2003,200128,2
20-12-2003,200133,2
20-12-2003,200228,1
20-12-2003,200329,2
20-12-2003,200429,1
20-12-2003,200620,1
20-12-2003,200728,1
20-12-2003,200733,2
20-12-2003,200829,2
20-12-2003,200833,1
20-12-2003,200920,1
20-12-2003,200929,2
20-12-2003,201025,2
20-12-2003,201029,1
20-12-2003,201125,1
20-12-2003,201129,1
20-12-2003,201225,1
20-12-2003,201229,1
20-12-2003,201324,1
20-12-2003,201328,1
20-12-2003,201333,1
20-12-2003,201420,1
20-12-2003,201429,1
20-12-2003,201433,1
20-12-2003,201529,2
20-12-2003,201533,1
20-12-2003,201629,1
20-12-2003,201725,1
20-12-2003,201729,1
20-12-2003,201828,1
20-12-2003,201924,1
20-12-2003,201928,1
20-12-2003,201933,1
20-12-2003,202029,1
20-12-2003,202033,1
20-12-2003,202229,2
20-12-2003,202325,1
20-12-2003,202329,1
20-12-2003,202529,1
20-12-2003,202629,1
20-12-2003,202720,1
20-12-2003,202920,1
20-12-2003,202928,1
20-12-2003,203020,1
20-12-2003,203024,1
20-12-2003,203028,1
20-12-2003,203120,1
20-12-2003,203129,1
20-02-2004,200120,1
20-02-2004,200128,2
20-02-2004,200133,2
20-02-2004,200220,1
20-02-2004,200320,1
20-02-2004,200324,3
20-02-2004,200329,2
20-02-2004,200333,1
20-02-2004,200433,1
20-02-2004,200533,2
20-02-2004,200620,2
20-02-2004,200625,1
20-02-2004,200634,4
20-02-2004,200720,1
20-02-2004,200728,2
20-02-2004,200733,4
20-02-2004,200820,1
20-02-2004,200829,3
20-02-2004,200833,2
20-02-2004,200929,1
20-02-2004,201025,3
20-02-2004,201033,1
20-02-2004,201129,3
20-02-2004,201133,2
20-02-2004,201221,1
20-02-2004,201225,1
20-02-2004,201229,1
20-02-2004,201234,2
20-02-2004,201320,2
20-02-2004,201324,3
20-02-2004,201328,1
20-02-2004,201333,2
20-02-2004,201433,3
20-02-2004,201520,1
20-02-2004,201524,1
20-02-2004,201529,2
20-02-2004,201533,1
20-02-2004,201620,1
20-02-2004,201625,1
20-02-2004,201629,1
20-02-2004,201725,2
20-02-2004,201729,1
20-02-2004,201824,3
20-02-2004,201828,1
20-02-2004,201833,1
20-02-2004,201928,2
20-02-2004,201933,1
20-02-2004,202020,2
20-02-2004,202024,2
20-02-2004,202120,1
20-02-2004,202129,2
20-02-2004,202133,1
20-02-2004,202220,2
20-02-2004,202229,3
20-02-2004,202325,2
20-02-2004,202424,5
20-02-2004,202524,1
20-02-2004,202620,1
20-02-2004,202624,2
20-02-2004,202629,1
20-02-2004,202720,3
20-02-2004,202725,1
20-02-2004,202825,1
20-02-2004,202829,4
20-02-2004,202920,1
20-02-2004,202928,6
20-02-2004,202933,1
20-02-2004,203024,2
20-02-2004,203028,1
20-02-2004,203033,1
20-02-2004,203120,1
20-02-2004,203129,2
20-03-2004,200120,2
20-03-2004,200124,1
20-03-2004,200128,3
20-03-2004,200133,2
20-03-2004,200224,1
20-03-2004,200228,1
20-03-2004,200324,2
20-03-2004,200329,1
20-03-2004,200333,1
20-03-2004,200429,1
20-03-2004,200433,1
20-03-2004,200520,1
20-03-2004,200525,2
20-03-2004,200533,2
20-03-2004,200620,3
20-03-2004,200625,1
20-03-2004,200634,3
20-03-2004,200720,3
20-03-2004,200728,1
20-03-2004,200733,1
20-03-2004,200820,1
20-03-2004,200829,6
20-03-2004,200924,2
20-03-2004,200929,2
20-03-2004,200933,1
20-03-2004,201025,2
20-03-2004,201029,1
20-03-2004,201033,1
20-03-2004,201125,1
20-03-2004,201133,1
20-03-2004,201221,1
20-03-2004,201229,2
20-03-2004,201234,2
20-03-2004,201320,3
20-03-2004,201324,1
20-03-2004,201333,1
20-03-2004,201420,1
20-03-2004,201520,1
20-03-2004,201529,3
20-03-2004,201533,1
20-03-2004,201620,2
20-03-2004,201629,1
20-03-2004,201725,1
20-03-2004,201729,1
20-03-2004,201828,3
20-03-2004,201833,1
20-03-2004,201920,4
20-03-2004,201928,1
20-03-2004,201933,1
20-03-2004,202024,1
20-03-2004,202120,2
20-03-2004,202129,1
20-03-2004,202220,2
20-03-2004,202229,1
20-03-2004,202320,1
20-03-2004,202329,1
20-03-2004,202334,1
20-03-2004,202424,3
20-03-2004,202428,3
20-03-2004,202520,2
20-03-2004,202524,2
20-03-2004,202529,3
20-03-2004,202533,1
20-03-2004,202620,2
20-03-2004,202629,1
20-03-2004,202633,1
20-03-2004,202720,2
20-03-2004,202829,1
20-03-2004,202920,4
20-03-2004,202928,4
20-03-2004,202933,1
20-03-2004,203024,1
20-03-2004,203028,2
20-04-2004,200120,2
20-04-2004,200133,1
20-04-2004,200220,5
20-04-2004,200320,1
20-04-2004,200324,1
20-04-2004,200329,1
20-04-2004,200420,1
20-04-2004,200429,3
20-04-2004,200525,1
20-04-2004,200625,4
20-04-2004,200720,2
20-04-2004,200733,1
20-04-2004,200820,1
20-04-2004,200920,3
20-04-2004,200929,2
20-04-2004,200933,1
20-04-2004,201120,1
20-04-2004,201125,1
20-04-2004,201129,4
20-04-2004,201221,2
20-04-2004,201320,1
20-04-2004,201324,2
20-04-2004,201424,1
20-04-2004,201429,1
20-04-2004,201520,1
20-04-2004,201529,1
20-04-2004,201620,2
20-04-2004,201625,1
20-04-2004,201629,2
20-04-2004,201720,1
20-04-2004,201725,1
20-04-2004,201729,1
20-04-2004,201824,1
20-04-2004,201828,2
20-04-2004,201920,1
20-04-2004,201924,1
20-04-2004,202024,1
20-04-2004,202125,1
20-04-2004,202220,1
20-04-2004,202229,1
20-04-2004,202320,3
20-04-2004,202329,1
20-04-2004,202428,3
20-04-2004,202524,1
20-04-2004,202529,2
20-04-2004,202620,1
20-04-2004,202624,1
20-04-2004,202720,1
20-04-2004,202928,1
20-04-2004,203020,3
20-04-2004,203028,1
20-04-2004,203120,1
20-04-2004,203129,4
20-05-2004,200133,1
20-05-2004,200224,3
20-05-2004,200420,9
20-05-2004,200433,1
20-05-2004,200520,1
20-05-2004,200720,1
20-05-2004,200724,1
20-05-2004,200728,1
20-05-2004,200820,6
20-05-2004,200920,2
20-05-2004,200929,1
20-05-2004,201025,1
20-05-2004,201029,1
20-05-2004,201125,1
20-05-2004,201229,1
20-05-2004,201324,1
20-05-2004,201429,1
20-05-2004,201520,2
20-05-2004,201720,1
20-05-2004,201824,1
20-05-2004,201828,1
20-05-2004,201833,2
20-05-2004,202020,1
20-05-2004,202033,1
20-05-2004,202120,1
20-05-2004,202129,1
20-05-2004,202133,1
20-05-2004,202220,1
20-05-2004,202420,1
20-05-2004,202428,1
20-05-2004,202433,1
20-05-2004,202520,1
20-05-2004,202620,3
20-05-2004,202720,2
20-05-2004,202725,1
20-05-2004,202729,1
20-05-2004,202920,1
20-05-2004,203020,1
20-05-2004,203024,1
20-05-2004,203120,1
20-05-2004,203129,1
20-05-2004,203133,1
20-06-2004,200128,6
20-06-2004,200133,5
20-06-2004,200228,4
20-06-2004,200233,1
20-06-2004,200320,1
20-06-2004,200324,1
20-06-2004,200329,4
20-06-2004,200333,1
20-06-2004,200425,45
20-06-2004,200429,2
20-06-2004,200433,1
20-06-2004,200525,2
20-06-2004,200529,1
20-06-2004,200533,2
20-06-2004,200620,2
20-06-2004,200625,1
20-06-2004,200629,1
20-06-2004,200634,6
20-06-2004,200728,2
20-06-2004,200733,4
20-06-2004,200820,1
20-06-2004,200824,32
20-06-2004,200829,2
20-06-2004,200833,4
20-06-2004,200920,1
20-06-2004,200924,7
20-06-2004,200929,3
20-06-2004,200933,1
20-06-2004,201025,14
20-06-2004,201029,1
20-06-2004,201125,11
20-06-2004,201129,1
20-06-2004,201133,1
20-06-2004,201225,7
20-06-2004,201229,2
20-06-2004,201234,2
20-06-2004,201324,8
20-06-2004,201333,1
20-06-2004,201424,1
20-06-2004,201429,2
20-06-2004,201433,3
20-06-2004,201524,2
20-06-2004,201529,2
20-06-2004,201533,2
20-06-2004,201620,1
20-06-2004,201625,2
20-06-2004,201629,3
20-06-2004,201633,1
20-06-2004,201725,3
20-06-2004,201729,4
20-06-2004,201824,9
20-06-2004,201828,4
20-06-2004,201833,2
20-06-2004,201924,8
20-06-2004,201933,1
20-06-2004,202020,1
20-06-2004,202024,6
20-06-2004,202125,3
20-06-2004,202229,2
20-06-2004,202233,2
20-06-2004,202320,1
20-06-2004,202325,5
20-06-2004,202329,5
20-06-2004,202334,2
20-06-2004,202424,8
20-06-2004,202428,2
20-06-2004,202520,1
20-06-2004,202524,8
20-06-2004,202529,3
20-06-2004,202624,5
20-06-2004,202629,1
20-06-2004,202633,2
20-06-2004,202725,5
20-06-2004,202729,1
20-06-2004,202733,1
20-06-2004,202820,1
20-06-2004,202829,3
20-06-2004,202834,1
20-06-2004,202920,1
20-06-2004,202924,1
20-06-2004,202928,4
20-06-2004,202933,1
20-06-2004,203024,5
20-06-2004,203028,4
20-06-2004,203033,1
20-06-2004,203129,5
20-07-2004,200120,1
20-07-2004,200133,2
20-07-2004,200220,1
20-07-2004,200233,7
20-07-2004,200324,1
20-07-2004,200429,36
20-07-2004,200525,1
20-07-2004,200529,1
20-07-2004,200533,1
20-07-2004,200620,1
20-07-2004,200625,1
20-07-2004,200634,6
20-07-2004,200728,1
20-07-2004,200733,2
20-07-2004,200829,29
20-07-2004,200833,6
20-07-2004,200920,1
20-07-2004,200929,7
20-07-2004,200933,3
20-07-2004,201029,7
20-07-2004,201033,1
20-07-2004,201120,1
20-07-2004,201129,6
20-07-2004,201133,2
20-07-2004,201225,1
20-07-2004,201229,3
20-07-2004,201234,1
20-07-2004,201320,1
20-07-2004,201328,1
20-07-2004,201333,2
20-07-2004,201420,1
20-07-2004,201429,3
20-07-2004,201433,1
20-07-2004,201520,1
20-07-2004,201529,2
20-07-2004,201533,2
20-07-2004,201620,1
20-07-2004,201629,4
20-07-2004,201633,2
20-07-2004,201729,5
20-07-2004,201734,1
20-07-2004,201828,4
20-07-2004,201833,3
20-07-2004,201924,1
20-07-2004,201928,7
20-07-2004,201933,2
20-07-2004,202029,1
20-07-2004,202033,1
20-07-2004,202129,1
20-07-2004,202133,1
20-07-2004,202229,2
20-07-2004,202233,2
20-07-2004,202320,1
20-07-2004,202329,4
20-07-2004,202428,5
20-07-2004,202433,1
20-07-2004,202529,4
20-07-2004,202533,1
20-07-2004,202629,3
20-07-2004,202633,1
20-07-2004,202729,2
20-07-2004,202829,1
20-07-2004,202920,1
20-07-2004,203028,4
20-07-2004,203033,1
20-07-2004,203120,1
20-07-2004,203129,3
20-08-2004,200433,26
20-08-2004,200533,1
20-08-2004,200634,1
20-08-2004,200733,1
20-08-2004,200833,19
20-08-2004,200933,1
20-08-2004,201133,3
20-08-2004,201221,1
20-08-2004,201234,4
20-08-2004,201320,1
20-08-2004,201333,3
20-08-2004,201433,2
20-08-2004,201520,1
20-08-2004,201533,4
20-08-2004,201625,1
20-08-2004,201633,3
20-08-2004,201734,3
20-08-2004,201833,3
20-08-2004,202033,3
20-08-2004,202120,1
20-08-2004,202133,1
20-08-2004,202233,2
20-08-2004,202320,1
20-08-2004,202334,2
20-08-2004,202533,2
20-08-2004,202620,1
20-08-2004,202633,3
20-08-2004,202733,2
20-08-2004,202834,1
20-08-2004,202933,2
20-09-2004,200228,2
20-09-2004,200425,2
20-09-2004,200429,1
20-09-2004,200620,1
20-09-2004,200634,1
20-09-2004,200720,1
20-09-2004,200728,1
20-09-2004,201120,1
20-09-2004,201125,1
20-09-2004,202120,1
20-09-2004,202125,1
20-09-2004,202424,1
20-09-2004,202524,1
20-09-2004,202820,1
20-09-2004,203020,1
20-10-2004,200133,1
20-10-2004,200634,1
20-10-2004,201324,1
20-10-2004,201533,1
20-10-2004,201633,1
20-10-2004,201734,1
20-10-2004,201924,1
20-10-2004,201933,1
20-10-2004,202529,1
20-11-2004,200220,1
20-11-2004,200224,3
20-11-2004,200425,2
20-11-2004,200429,1
20-11-2004,200520,1
